Country,Country code,Genre,Demographics (Age),%
アメリカ合衆国,USA,Eコマース,35～44歳,0.308
アメリカ合衆国,USA,Eコマース,45～54歳,0.178
アメリカ合衆国,USA,Eコマース,55歳以上,0.139
アメリカ合衆国,USA,オンデマンド,18～24歳,0.216
アメリカ合衆国,USA,オンデマンド,25～34歳,0.316
アメリカ合衆国,USA,オンデマンド,35～44歳,0.236
アメリカ合衆国,USA,オンデマンド,45～54歳,0.149
アメリカ合衆国,USA,オンデマンド,55歳以上,0.084
アメリカ合衆国,USA,旅行,18～24歳,0.045
アメリカ合衆国,USA,旅行,25～34歳,0.282
アメリカ合衆国,USA,旅行,35～44歳,0.316
アメリカ合衆国,USA,旅行,45～54歳,0.226
アメリカ合衆国,USA,旅行,55歳以上,0.131
アメリカ合衆国,USA,ファイナンス,18～24歳,0.177
アメリカ合衆国,USA,ファイナンス,25～34歳,0.395
アメリカ合衆国,USA,ファイナンス,35～44歳,0.221
アメリカ合衆国,USA,ファイナンス,45～54歳,0.12
アメリカ合衆国,USA,ファイナンス,55歳以上,0.087
アメリカ合衆国,USA,エンターテインメント,18～24歳,0.381
アメリカ合衆国,USA,エンターテインメント,25～34歳,0.292
アメリカ合衆国,USA,エンターテインメント,35～44歳,0.135
アメリカ合衆国,USA,エンターテインメント,45～54歳,0.102
アメリカ合衆国,USA,エンターテインメント,55歳以上,0.089
アメリカ合衆国,USA,ソーシャル,18～24歳,0.391
アメリカ合衆国,USA,ソーシャル,25～34歳,0.325
アメリカ合衆国,USA,ソーシャル,35～44歳,0.128
アメリカ合衆国,USA,ソーシャル,45～54歳,0.072
アメリカ合衆国,USA,ソーシャル,55歳以上,0.084
ベトナム,VNM,RMG,18～24歳,0.062
ベトナム,VNM,RMG,25～34歳,0.523
ベトナム,VNM,RMG,35～44歳,0.257
ベトナム,VNM,RMG,45～54歳,0.104
ベトナム,VNM,RMG,55歳以上,0.055
ベトナム,VNM,Eコマース,18～24歳,0.236
ベトナム,VNM,Eコマース,25～34歳,0.476
ベトナム,VNM,Eコマース,35～44歳,0.207
ベトナム,VNM,Eコマース,45～54歳,0.075
ベトナム,VNM,Eコマース,55歳以上,0.006
ベトナム,VNM,オンデマンド,18～24歳,0.191
ベトナム,VNM,オンデマンド,25～34歳,0.502
ベトナム,VNM,オンデマンド,35～44歳,0.202
ベトナム,VNM,オンデマンド,45～54歳,0.077
ベトナム,VNM,オンデマンド,55歳以上,0.028
ベトナム,VNM,旅行,18～24歳,0.033
ベトナム,VNM,旅行,25～34歳,0.576
ベトナム,VNM,旅行,35～44歳,0.274
ベトナム,VNM,旅行,45～54歳,0.109
ベトナム,VNM,旅行,55歳以上,0.009
ベトナム,VNM,ファイナンス,18～24歳,0.037
ベトナム,VNM,ファイナンス,25～34歳,0.392
ベトナム,VNM,ファイナンス,35～44歳,0.264
ベトナム,VNM,ファイナンス,45～54歳,0.302
ベトナム,VNM,ファイナンス,55歳以上,0.005
ベトナム,VNM,エンターテインメント,18～24歳,0.265
ベトナム,VNM,エンターテインメント,25～34歳,0.606
ベトナム,VNM,エンターテインメント,35～44歳,0.106
ベトナム,VNM,エンターテインメント,45～54歳,0.017
ベトナム,VNM,エンターテインメント,55歳以上,0.006
ベトナム,VNM,ソーシャル,18～24歳,0.275
ベトナム,VNM,ソーシャル,25～34歳,0.414
ベトナム,VNM,ソーシャル,35～44歳,0.206
ベトナム,VNM,ソーシャル,45～54歳,0.07
ベトナム,VNM,ソーシャル,55歳以上,0.035
