Country,Country code,year,category,category2,revenue
All countries,All countries,2016,Libraries & Demo,Non-Gaming,1209335.29
All countries,All countries,2014,Libraries & Demo,Non-Gaming,1148665.35
All countries,All countries,2017,Beauty,Non-Gaming,1122956.89
All countries,All countries,2014,Parenting,Non-Gaming,1055825.35
All countries,All countries,2018,Events,Non-Gaming,1013073.02
All countries,All countries,2016,Transportation,Non-Gaming,1002187.76
All countries,All countries,2015,Libraries & Demo,Non-Gaming,964696.56
All countries,All countries,2015,Art & Design,Non-Gaming,945289.51
All countries,All countries,2017,Events,Non-Gaming,906146.51
All countries,All countries,2018,Developer Tools,Non-Gaming,892362.16
All countries,All countries,2016,House & Home,Non-Gaming,851717.63
All countries,All countries,2016,Media & Video,Non-Gaming,641172.34
All countries,All countries,2014,Art & Design,Non-Gaming,624411.18
All countries,All countries,2017,Developer Tools,Non-Gaming,538338.9
All countries,All countries,2015,House & Home,Non-Gaming,443527.72
All countries,All countries,2016,Developer Tools,Non-Gaming,344821.88
All countries,All countries,2017,Transportation,Non-Gaming,315567.06
All countries,All countries,2016,Beauty,Non-Gaming,233719.48
All countries,All countries,2014,House & Home,Non-Gaming,208159.98
All countries,All countries,2014,Developer Tools,Non-Gaming,191271.56
All countries,All countries,2015,Developer Tools,Non-Gaming,190093.56
All countries,All countries,2014,Beauty,Non-Gaming,188935.84
All countries,All countries,2015,Beauty,Non-Gaming,184580.89
All countries,All countries,2018,Transportation,Non-Gaming,175618.49
All countries,All countries,2016,Events,Non-Gaming,101548.93
All countries,All countries,2019,Transportation,Non-Gaming,75723.31
All countries,All countries,2020,Stickers,Non-Gaming,65120.13
All countries,All countries,2017,Media & Video,Non-Gaming,61003.53
All countries,All countries,2018,Media & Video,Non-Gaming,20314.68
All countries,All countries,2014,Stickers,Non-Gaming,18115.97
All countries,All countries,2020,Transportation,Non-Gaming,17184.77
All countries,All countries,2019,Stickers,Non-Gaming,15966.96
All countries,All countries,2015,Stickers,Non-Gaming,13591.83
All countries,All countries,2017,Stickers,Non-Gaming,11986.5
All countries,All countries,2016,Stickers,Non-Gaming,11972.57
All countries,All countries,2018,Stickers,Non-Gaming,11822.88
All countries,All countries,2024,Stickers,Non-Gaming,10042.15
All countries,All countries,2022,Stickers,Non-Gaming,9990.29
All countries,All countries,2019,Media & Video,Non-Gaming,8773.04
All countries,All countries,2021,Transportation,Non-Gaming,8468.96
All countries,All countries,2020,Media & Video,Non-Gaming,7642.5
All countries,All countries,2015,Events,Non-Gaming,7500.41
All countries,All countries,2014,Events,Non-Gaming,2756.56
All countries,All countries,2023,Stickers,Non-Gaming,2031.18
All countries,All countries,2021,Media & Video,Non-Gaming,838.92
All countries,All countries,2022,Transportation,Non-Gaming,199.63
All countries,All countries,2023,Media & Video,Non-Gaming,106.16
All countries,All countries,2022,Media & Video,Non-Gaming,91.54
All countries,All countries,2023,Transportation,Non-Gaming,72.07
All countries,All countries,2024,Transportation,Non-Gaming,2.97
All countries,All countries,2018,Catalogs,Non-Gaming,0.03
All countries,All countries,2019,Catalogs,Non-Gaming,0
All countries,All countries,2020,Catalogs,Non-Gaming,0
All countries,All countries,2021,Catalogs,Non-Gaming,0
All countries,All countries,2023,Catalogs,Non-Gaming,0
All countries,All countries,2024,Media & Video,Non-Gaming,0
All countries,All countries,2022,Catalogs,Non-Gaming,
All countries,All countries,2024,Catalogs,Non-Gaming,
Australia,AUS,2024,Entertainment,Non-Gaming,305334369.1
Australia,AUS,2022,Entertainment,Non-Gaming,261844231.1
Australia,AUS,2023,Entertainment,Non-Gaming,261319608.7
Australia,AUS,2021,Entertainment,Non-Gaming,200469704.2
Australia,AUS,2024,Productivity,Non-Gaming,165658259.6
Australia,AUS,2024,Photo & Video,Non-Gaming,164497595.9
Australia,AUS,2023,Photo & Video,Non-Gaming,131028135.2
Australia,AUS,2024,Lifestyle,Non-Gaming,123519600.7
Australia,AUS,2023,Lifestyle,Non-Gaming,121207303.2
Australia,AUS,2024,Health & Fitness,Non-Gaming,120886820.2
Australia,AUS,2022,Lifestyle,Non-Gaming,108021078.2
Australia,AUS,2023,Health & Fitness,Non-Gaming,105444954.6
Australia,AUS,2022,Health & Fitness,Non-Gaming,100019981.6
Australia,AUS,2021,Lifestyle,Non-Gaming,99732074.35
Australia,AUS,2023,Productivity,Non-Gaming,98235811.2
Australia,AUS,2024,Sports,Non-Gaming,97472719
Australia,AUS,2021,Health & Fitness,Non-Gaming,97218606.02
Australia,AUS,2023,Sports,Non-Gaming,94875114.73
Australia,AUS,2020,Entertainment,Non-Gaming,93944414.75
Australia,AUS,2021,Photo & Video,Non-Gaming,92448050.97
Australia,AUS,2022,Photo & Video,Non-Gaming,89637120.76
Australia,AUS,2024,Education,Non-Gaming,82597118.37
Australia,AUS,2022,Sports,Non-Gaming,78901868.13
Australia,AUS,2023,Education,Non-Gaming,73774981.6
Australia,AUS,2021,Sports,Non-Gaming,72774223.11
Australia,AUS,2020,Health & Fitness,Non-Gaming,72584305
Australia,AUS,2022,Productivity,Non-Gaming,67746342.53
Australia,AUS,2020,Lifestyle,Non-Gaming,67032820.9
Australia,AUS,2022,Education,Non-Gaming,66776273.26
Australia,AUS,2020,Photo & Video,Non-Gaming,63916371.81
Australia,AUS,2021,Education,Non-Gaming,63557940.68
Australia,AUS,2024,Social Networking,Non-Gaming,61239840.18
Australia,AUS,2021,Productivity,Non-Gaming,60409580
Australia,AUS,2019,Lifestyle,Non-Gaming,59378297.43
Australia,AUS,2019,Entertainment,Non-Gaming,55243019.07
Australia,AUS,2024,Business,Non-Gaming,54001796.35
Australia,AUS,2021,Social Networking,Non-Gaming,52693770.11
Australia,AUS,2018,Lifestyle,Non-Gaming,49964259.12
Australia,AUS,2023,Social Networking,Non-Gaming,49793027.13
Australia,AUS,2022,Social Networking,Non-Gaming,48629955.08
Australia,AUS,2020,Education,Non-Gaming,47756629.37
Australia,AUS,2023,Business,Non-Gaming,47097022.96
Australia,AUS,2018,Entertainment,Non-Gaming,46724416.86
Australia,AUS,2020,Social Networking,Non-Gaming,45425703.26
Australia,AUS,2019,Health & Fitness,Non-Gaming,45034585.6
Australia,AUS,2022,Business,Non-Gaming,41455801.86
Australia,AUS,2024,Social,Non-Gaming,41454271.56
Australia,AUS,2020,Sports,Non-Gaming,41017999.87
Australia,AUS,2024,Books,Non-Gaming,40639694.58
Australia,AUS,2024,Dating,Non-Gaming,40392004.24
Australia,AUS,2019,Photo & Video,Non-Gaming,39780047.52
Australia,AUS,2023,Books,Non-Gaming,38988234.14
Australia,AUS,2020,Productivity,Non-Gaming,36418263.18
Australia,AUS,2023,Social,Non-Gaming,34973042.2
Australia,AUS,2019,Social Networking,Non-Gaming,34176225.8
Australia,AUS,2021,Business,Non-Gaming,33428695.04
Australia,AUS,2018,Health & Fitness,Non-Gaming,32629658.04
Australia,AUS,2024,Music,Non-Gaming,32530933.93
Australia,AUS,2022,Social,Non-Gaming,32500814.04
Australia,AUS,2024,Utilities,Non-Gaming,31892145.49
Australia,AUS,2018,Social Networking,Non-Gaming,31554837
Australia,AUS,2022,Books,Non-Gaming,30815340.49
Australia,AUS,2019,Productivity,Non-Gaming,30464344.78
Australia,AUS,2019,Sports,Non-Gaming,30414433.71
Australia,AUS,2023,Music,Non-Gaming,30371711.52
Australia,AUS,2022,Music,Non-Gaming,30305925.89
Australia,AUS,2023,Dating,Non-Gaming,29221382.82
Australia,AUS,2017,Social Networking,Non-Gaming,29220888.13
Australia,AUS,2021,Music,Non-Gaming,29071913.3
Australia,AUS,2017,Lifestyle,Non-Gaming,28830694.87
Australia,AUS,2019,Education,Non-Gaming,27899276.4
Australia,AUS,2017,Entertainment,Non-Gaming,26274813.45
Australia,AUS,2018,Photo & Video,Non-Gaming,25667950.52
Australia,AUS,2019,Dating,Non-Gaming,23750411.58
Australia,AUS,2016,Social Networking,Non-Gaming,23524657.84
Australia,AUS,2018,Productivity,Non-Gaming,23288224.33
Australia,AUS,2023,Utilities,Non-Gaming,22970024.39
Australia,AUS,2022,Dating,Non-Gaming,22840751.66
Australia,AUS,2020,Music,Non-Gaming,22787167.03
Australia,AUS,2019,Music,Non-Gaming,22036053.66
Australia,AUS,2021,Books,Non-Gaming,21604735.41
Australia,AUS,2020,Business,Non-Gaming,21527120.85
Australia,AUS,2021,Social,Non-Gaming,21037108.07
Australia,AUS,2024,Music & Audio,Non-Gaming,20839264.2
Australia,AUS,2018,Education,Non-Gaming,20830860.85
Australia,AUS,2017,Health & Fitness,Non-Gaming,20455059.03
Australia,AUS,2024,Books & Reference,Non-Gaming,20400599.42
Australia,AUS,2018,Dating,Non-Gaming,19881453.34
Australia,AUS,2018,Sports,Non-Gaming,19636017.34
Australia,AUS,2024,News,Non-Gaming,19269154.77
Australia,AUS,2015,Social Networking,Non-Gaming,19163147.17
Australia,AUS,2016,Music,Non-Gaming,18719276.23
Australia,AUS,2022,News,Non-Gaming,18550132.47
Australia,AUS,2022,Utilities,Non-Gaming,18527247.4
Australia,AUS,2023,Books & Reference,Non-Gaming,18439242.54
Australia,AUS,2018,Music,Non-Gaming,17806789.75
Australia,AUS,2021,Utilities,Non-Gaming,17654050.98
Australia,AUS,2016,Lifestyle,Non-Gaming,17572825.14
Australia,AUS,2014,Social Networking,Non-Gaming,17571422.12
Australia,AUS,2021,Dating,Non-Gaming,15950873.74
Australia,AUS,2019,Business,Non-Gaming,15775498.1
Australia,AUS,2023,News,Non-Gaming,15547448.68
Australia,AUS,2017,Music,Non-Gaming,15179011.18
Australia,AUS,2017,Education,Non-Gaming,14665776.39
Australia,AUS,2016,Entertainment,Non-Gaming,14402998.64
Australia,AUS,2022,Books & Reference,Non-Gaming,14154466.5
Australia,AUS,2017,Productivity,Non-Gaming,13731813.55
Australia,AUS,2021,News,Non-Gaming,13061254.31
Australia,AUS,2020,Dating,Non-Gaming,13005924.35
Australia,AUS,2016,Health & Fitness,Non-Gaming,12669809.09
Australia,AUS,2018,Business,Non-Gaming,12617164.8
Australia,AUS,2020,Social,Non-Gaming,12615671.92
Australia,AUS,2015,Music,Non-Gaming,12332368.98
Australia,AUS,2020,Utilities,Non-Gaming,12287526.2
Australia,AUS,2016,Education,Non-Gaming,12078701.5
Australia,AUS,2023,Music & Audio,Non-Gaming,12045274.16
Australia,AUS,2024,Tools,Non-Gaming,11823458.64
Australia,AUS,2017,Sports,Non-Gaming,11644979.95
Australia,AUS,2014,Sports,Non-Gaming,11428153.24
Australia,AUS,2015,Education,Non-Gaming,11322520.2
Australia,AUS,2017,Photo & Video,Non-Gaming,11175860.11
Australia,AUS,2024,Graphics & Design,Non-Gaming,10915928.52
Australia,AUS,2017,Dating,Non-Gaming,10843135.31
Australia,AUS,2015,Sports,Non-Gaming,10836939.11
Australia,AUS,2020,News,Non-Gaming,10831578.17
Australia,AUS,2020,Books,Non-Gaming,10807097.67
Australia,AUS,2024,Navigation,Non-Gaming,10534878.55
Australia,AUS,2016,Sports,Non-Gaming,10527659.43
Australia,AUS,2021,Books & Reference,Non-Gaming,10471858.02
Australia,AUS,2015,Lifestyle,Non-Gaming,10340471.22
Australia,AUS,2014,News,Non-Gaming,10303975.5
Australia,AUS,2023,Graphics & Design,Non-Gaming,10206899.11
Australia,AUS,2014,Education,Non-Gaming,9859129.37
Australia,AUS,2024,Finance,Non-Gaming,9298719.32
Australia,AUS,2023,Tools,Non-Gaming,9138407.79
Australia,AUS,2021,Tools,Non-Gaming,8988697.75
Australia,AUS,2016,Productivity,Non-Gaming,8737508.93
Australia,AUS,2019,News,Non-Gaming,8667145.33
Australia,AUS,2022,Graphics & Design,Non-Gaming,8543814.15
Australia,AUS,2023,Navigation,Non-Gaming,8501221.96
Australia,AUS,2022,Navigation,Non-Gaming,8177205.32
Australia,AUS,2021,Graphics & Design,Non-Gaming,8158098.8
Australia,AUS,2015,Productivity,Non-Gaming,8038476.66
Australia,AUS,2014,Entertainment,Non-Gaming,7951529.11
Australia,AUS,2019,Utilities,Non-Gaming,7916994.99
Australia,AUS,2015,Entertainment,Non-Gaming,7829350.16
Australia,AUS,2016,News,Non-Gaming,7825776.58
Australia,AUS,2022,Tools,Non-Gaming,7610804.01
Australia,AUS,2024,Communication,Non-Gaming,7449035.31
Australia,AUS,2014,Productivity,Non-Gaming,7420107.44
Australia,AUS,2017,Business,Non-Gaming,7388949.92
Australia,AUS,2021,Navigation,Non-Gaming,7378948.48
Australia,AUS,2014,Music,Non-Gaming,7260451.82
Australia,AUS,2018,News,Non-Gaming,7192058.73
Australia,AUS,2017,News,Non-Gaming,7065792.86
Australia,AUS,2019,Social,Non-Gaming,7036271.76
Australia,AUS,2015,Health & Fitness,Non-Gaming,6910554.33
Australia,AUS,2024,Photography,Non-Gaming,6870649.13
Australia,AUS,2015,News,Non-Gaming,6817548.24
Australia,AUS,2016,Photo & Video,Non-Gaming,6668120.7
Australia,AUS,2024,Weather,Non-Gaming,6329734.43
Australia,AUS,2014,Lifestyle,Non-Gaming,6203461.22
Australia,AUS,2018,Utilities,Non-Gaming,5884012.38
Australia,AUS,2014,Health & Fitness,Non-Gaming,5783424.68
Australia,AUS,2020,Tools,Non-Gaming,5773804.85
Australia,AUS,2023,Photography,Non-Gaming,5722896.31
Australia,AUS,2023,Finance,Non-Gaming,5720445.91
Australia,AUS,2015,Navigation,Non-Gaming,5698507.7
Australia,AUS,2021,Finance,Non-Gaming,5652049.21
Australia,AUS,2016,Business,Non-Gaming,5644327.55
Australia,AUS,2023,Weather,Non-Gaming,5629531.83
Australia,AUS,2024,Reference,Non-Gaming,5593383.42
Australia,AUS,2015,Photo & Video,Non-Gaming,5478943.23
Australia,AUS,2014,Photo & Video,Non-Gaming,5402451.34
Australia,AUS,2020,Navigation,Non-Gaming,5358604.24
Australia,AUS,2023,Communication,Non-Gaming,5294576.85
Australia,AUS,2014,Navigation,Non-Gaming,5242096.75
Australia,AUS,2020,Graphics & Design,Non-Gaming,5192862.11
Australia,AUS,2020,Books & Reference,Non-Gaming,5171254.02
Australia,AUS,2019,Books,Non-Gaming,5145875.38
Australia,AUS,2022,Finance,Non-Gaming,5099839.18
